Price,Price_per_SQFT,Bedrooms,SQFT,Zip Code,City,Bathrooms,Suburb,House Type,Built,Remodeled,Country,Condition
"$138,600.00 ",$55.48 ,2,2498,8003,Barcelona,2,la-sagrera,Apartment,1978,2009,Spain,5
"$245,416.50 ",$96.36 ,1,2547,8009,Barcelona,2,la-sagrera,Apartment,1957,2022,Spain,3
"$159,100.00 ",$75.19 ,2,2116,8016,Barcelona,1,la-sagrera,Apartment,1966,2017,Spain,5
"$517,920.00 ",$220.67 ,1,2347,8015,Barcelona,2,la-sagrera,Apartment,1992,2008,Spain,4
"$408,020.00 ",$271.65 ,1,1502,8007,Barcelona,2,la-sagrera,Apartment,1954,2008,Spain,3
"$170,200.00 ",$91.70 ,1,1856,8008,Barcelona,2,la-sagrera,Apartment,1992,2008,Spain,5
"$333,200.00 ",$218.64 ,2,1524,8008,Barcelona,2,la-sagrera,Apartment,1946,2020,Spain,1
"$188,800.00 ",$71.76 ,1,2631,8016,Barcelona,2,la-sagrera,Apartment,1985,2016,Spain,5
"$832,200.00 ",$352.03 ,2,2364,8003,Barcelona,1,la-sagrera,Apartment,2001,2017,Spain,2
"$517,920.00 ",$213.66 ,1,2424,8006,Barcelona,1,la-sagrera,Apartment,1956,2022,Spain,1
"$78,500.00 ",$51.99 ,1,1510,8015,Barcelona,2,la-sagrera,Apartment,2000,2007,Spain,4
"$129,500.00 ",$46.33 ,1,2795,8014,Barcelona,1,la-sagrera,Apartment,1956,2005,Spain,5
"$104,980.00 ",$35.20 ,2,2982,8007,Barcelona,1,la-sagrera,Apartment,1957,2013,Spain,3
"$149,500.00 ",$98.55 ,2,1517,8011,Barcelona,2,la-sagrera,Apartment,1995,2023,Spain,1
"$116,600.00 ",$48.62 ,1,2398,8007,Barcelona,2,la-sagrera,Apartment,2002,2012,Spain,4
"$598,800.00 ",$257.88 ,2,2322,8014,Barcelona,1,la-sagrera,Apartment,1973,2005,Spain,4
"$126,750.00 ",$49.36 ,1,2568,8016,Barcelona,1,la-sagrera,Apartment,1998,2007,Spain,4
"$225,250.00 ",$82.66 ,1,2725,8010,Barcelona,1,la-sagrera,Apartment,1987,2007,Spain,1
"$170,200.00 ",$101.79 ,2,1672,8015,Barcelona,1,la-sagrera,Apartment,1947,2017,Spain,5
"$170,200.00 ",$98.10 ,2,1735,8004,Barcelona,1,la-sagrera,Apartment,1979,2016,Spain,5
"$182,400.00 ",$63.84 ,2,2857,8003,Barcelona,2,la-sagrera,Apartment,1979,2009,Spain,2
"$173,250.00 ",$59.05 ,1,2934,8012,Barcelona,2,la-sagrera,Apartment,1980,2009,Spain,3
"$517,920.00 ",$338.07 ,1,1532,8008,Barcelona,1,la-sagrera,Apartment,1983,2009,Spain,1
"$115,230.00 ",$55.96 ,2,2059,8014,Barcelona,2,la-sagrera,Apartment,1950,2020,Spain,1
"$114,700.00 ",$38.25 ,1,2999,8010,Barcelona,1,la-sagrera,Apartment,1960,2016,Spain,1
"$462,470.00 ",$175.18 ,1,2640,8003,Barcelona,1,la-sagrera,Apartment,1972,2008,Spain,2
"$396,000.00 ",$149.77 ,2,2644,8010,Barcelona,2,la-sagrera,Apartment,1991,2018,Spain,2
"$217,350.00 ",$106.39 ,1,2043,8004,Barcelona,2,la-sagrera,Apartment,1957,2013,Spain,1
"$363,400.00 ",$138.70 ,1,2620,8006,Barcelona,2,la-sagrera,Apartment,2001,2008,Spain,4
"$205,720.00 ",$72.36 ,2,2843,8012,Barcelona,2,la-sagrera,Apartment,1960,2008,Spain,4
"$598,800.00 ",$287.47 ,2,2083,8013,Barcelona,1,la-sagrera,Apartment,1986,2022,Spain,5
"$598,800.00 ",$278.51 ,1,2150,8010,Barcelona,2,la-sagrera,Apartment,1962,2023,Spain,2
"$196,310.00 ",$120.44 ,2,1630,8015,Barcelona,2,la-sagrera,Apartment,1986,2017,Spain,2
"$240,900.00 ",$148.25 ,1,1625,8010,Barcelona,2,la-sagrera,Apartment,1959,2022,Spain,2
"$240,900.00 ",$129.38 ,1,1862,8014,Barcelona,2,la-sagrera,Apartment,2001,2023,Spain,4
"$357,700.00 ",$183.72 ,1,1947,8003,Barcelona,1,la-sagrera,Apartment,1947,2006,Spain,2
"$185,650.00 ",$64.69 ,2,2870,8007,Barcelona,2,la-sagrera,Apartment,1991,2015,Spain,2
"$89,030.00 ",$33.65 ,2,2646,8002,Barcelona,1,la-sagrera,Apartment,1947,2022,Spain,3
"$357,700.00 ",$160.76 ,2,2225,8010,Barcelona,2,la-sagrera,Apartment,1977,2019,Spain,2
"$149,500.00 ",$52.33 ,1,2857,8004,Barcelona,2,la-sagrera,Apartment,1980,2018,Spain,5
"$83,700.00 ",$48.33 ,2,1732,8013,Barcelona,2,la-sagrera,Apartment,1965,2008,Spain,5
"$265,880.00 ",$130.33 ,2,2040,8012,Barcelona,1,la-sagrera,Apartment,1950,2007,Spain,5
"$84,000.00 ",$31.78 ,2,2643,8002,Barcelona,2,la-sagrera,Apartment,1969,2009,Spain,4
"$167,960.00 ",$70.81 ,1,2372,8014,Barcelona,2,la-sagrera,Apartment,1988,2013,Spain,5
"$217,890.00 ",$116.83 ,1,1865,8006,Barcelona,1,la-sagrera,Apartment,1957,2013,Spain,3
"$408,020.00 ",$203.81 ,2,2002,8002,Barcelona,2,la-sagrera,Apartment,1977,2019,Spain,2
"$122,850.00 ",$59.03 ,2,2081,8010,Barcelona,1,la-sagrera,Apartment,1982,2019,Spain,3
"$70,453.00 ",$32.44 ,2,2172,8005,Barcelona,1,la-sagrera,Apartment,1994,2022,Spain,1
"$122,850.00 ",$48.29 ,1,2544,8001,Barcelona,2,la-sagrera,Apartment,1989,2014,Spain,2
"$228,800.00 ",$94.04 ,2,2433,8006,Barcelona,2,la-sagrera,Apartment,1959,2014,Spain,1
"$180,910.00 ",$65.29 ,1,2771,8011,Barcelona,2,la-sagrera,Apartment,1960,2005,Spain,2
"$122,850.00 ",$75.14 ,1,1635,8014,Barcelona,2,la-sagrera,Apartment,1945,2014,Spain,4
"$135,450.00 ",$77.22 ,2,1754,8006,Barcelona,1,la-sagrera,Apartment,1998,2005,Spain,4
"$114,920.00 ",$47.41 ,2,2424,8003,Barcelona,1,la-sagrera,Apartment,1992,2021,Spain,2
"$138,600.00 ",$53.14 ,2,2608,8004,Barcelona,2,la-sagrera,Apartment,1973,2021,Spain,3
"$228,339.00 ",$91.19 ,1,2504,8015,Barcelona,2,la-sagrera,Apartment,1967,2021,Spain,2
"$220,915.00 ",$84.54 ,1,2613,8015,Barcelona,1,la-sagrera,Apartment,1970,2020,Spain,1
"$80,620.00 ",$30.53 ,2,2641,8012,Barcelona,2,la-sagrera,Apartment,1956,2019,Spain,5
"$289,000.00 ",$107.72 ,2,2683,8011,Barcelona,1,la-sagrera,Apartment,1965,2008,Spain,3
"$832,200.00 ",$543.57 ,2,1531,8016,Barcelona,2,la-sagrera,Apartment,1994,2020,Spain,5
"$162,240.00 ",$92.55 ,1,1753,8013,Barcelona,1,la-sagrera,Apartment,1982,2023,Spain,4
"$115,230.00 ",$61.26 ,2,1881,8008,Barcelona,1,la-sagrera,Apartment,1981,2008,Spain,5
"$146,520.00 ",$74.60 ,2,1964,8011,Barcelona,2,la-sagrera,Apartment,1967,2021,Spain,1
"$265,600.00 ",$147.15 ,2,1805,8003,Barcelona,1,la-sagrera,Apartment,1998,2018,Spain,2
"$128,700.00 ",$43.95 ,1,2928,8009,Barcelona,1,la-sagrera,Apartment,1971,2022,Spain,1
"$80,620.00 ",$28.31 ,2,2848,8016,Barcelona,2,la-sagrera,Apartment,1965,2008,Spain,2
"$170,200.00 ",$62.00 ,2,2745,8004,Barcelona,1,la-sagrera,Apartment,2000,2018,Spain,3
"$142,350.00 ",$76.90 ,1,1851,8016,Barcelona,1,la-sagrera,Apartment,1986,2019,Spain,4
"$70,148.00 ",$29.35 ,1,2390,8005,Barcelona,1,la-sagrera,Apartment,1948,2015,Spain,2
"$225,250.00 ",$85.84 ,2,2624,8016,Barcelona,1,la-sagrera,Apartment,1992,2015,Spain,5
"$107,500.00 ",$69.62 ,2,1544,8007,Barcelona,2,la-sagrera,Apartment,1970,2007,Spain,4
"$71,349.00 ",$38.59 ,2,1849,8010,Barcelona,1,la-sagrera,Apartment,1969,2017,Spain,1
"$211,920.00 ",$111.07 ,2,1908,8016,Barcelona,2,la-sagrera,Apartment,1984,2016,Spain,4
"$231,200.00 ",$115.95 ,2,1994,8013,Barcelona,2,la-sagrera,Apartment,1998,2022,Spain,2
"$280,560.00 ",$157.88 ,2,1777,8015,Barcelona,2,la-sagrera,Apartment,1978,2015,Spain,2
"$80,620.00 ",$29.65 ,1,2719,8015,Barcelona,1,la-sagrera,Apartment,1992,2014,Spain,3
"$848,300.00 ",$288.34 ,2,2942,8015,Barcelona,1,la-sagrera,Apartment,1990,2018,Spain,1
"$231,200.00 ",$80.25 ,1,2881,8007,Barcelona,1,la-sagrera,Apartment,1988,2013,Spain,2
"$122,850.00 ",$52.91 ,2,2322,8004,Barcelona,2,la-sagrera,Apartment,1953,2006,Spain,3
"$197,400.00 ",$103.03 ,2,1916,8007,Barcelona,2,la-sagrera,Apartment,1988,2010,Spain,4
"$187,600.00 ",$78.89 ,1,2378,8002,Barcelona,2,la-sagrera,Apartment,1964,2009,Spain,5
"$262,500.00 ",$103.22 ,1,2543,8009,Barcelona,1,la-sagrera,Apartment,1945,2006,Spain,3
"$165,000.00 ",$60.91 ,1,2709,8009,Barcelona,2,la-sagrera,Apartment,1983,2016,Spain,4
"$196,000.00 ",$79.32 ,1,2471,8006,Barcelona,1,la-sagrera,Apartment,1988,2012,Spain,2
"$261,000.00 ",$136.36 ,1,1914,8015,Barcelona,1,la-sagrera,Apartment,1964,2018,Spain,3
"$174,800.00 ",$81.80 ,2,2137,8005,Barcelona,1,el-congres-i-els-indians,Apartment,1991,2006,Spain,3
"$155,400.00 ",$57.81 ,1,2688,8009,Barcelona,2,el-congres-i-els-indians,Apartment,1971,2006,Spain,3
"$188,000.00 ",$65.57 ,2,2867,8008,Barcelona,2,el-congres-i-els-indians,Apartment,1963,2019,Spain,4
"$2,461,000.00 ","$1,045.01 ",1,2355,8008,Barcelona,1,el-congres-i-els-indians,Apartment,2000,2018,Spain,5
"$154,800.00 ",$62.67 ,2,2470,8013,Barcelona,2,el-congres-i-els-indians,Apartment,1946,2007,Spain,2
"$258,560.00 ",$99.29 ,1,2604,8007,Barcelona,1,el-congres-i-els-indians,Apartment,1987,2010,Spain,3
"$168,100.00 ",$82.85 ,1,2029,8006,Barcelona,2,el-congres-i-els-indians,Apartment,1992,2012,Spain,4
"$361,200.00 ",$194.72 ,2,1855,8015,Barcelona,1,el-congres-i-els-indians,Apartment,1989,2014,Spain,1
"$119,400.00 ",$41.24 ,2,2895,8016,Barcelona,1,el-congres-i-els-indians,Apartment,1972,2021,Spain,2
"$127,500.00 ",$46.77 ,2,2726,8011,Barcelona,1,el-congres-i-els-indians,Apartment,1967,2023,Spain,3
"$113,430.00 ",$75.47 ,1,1503,8003,Barcelona,2,el-congres-i-els-indians,Apartment,1972,2014,Spain,4
"$95,000.00 ",$60.70 ,1,1565,8010,Barcelona,1,el-congres-i-els-indians,Apartment,1947,2023,Spain,4
"$148,000.00 ",$53.70 ,2,2756,8002,Barcelona,1,el-congres-i-els-indians,Apartment,1969,2016,Spain,5
"$207,200.00 ",$72.93 ,2,2841,8006,Barcelona,1,el-congres-i-els-indians,Apartment,1962,2005,Spain,1
"$142,350.00 ",$59.07 ,2,2410,8004,Barcelona,1,el-congres-i-els-indians,Apartment,1988,2017,Spain,4
"$789,100.00 ",$263.38 ,1,2996,8011,Barcelona,1,el-congres-i-els-indians,Apartment,1980,2018,Spain,2
"$416,380.00 ",$212.11 ,1,1963,8006,Barcelona,1,el-congres-i-els-indians,Apartment,1947,2016,Spain,2
"$165,600.00 ",$102.86 ,2,1610,8016,Barcelona,2,el-congres-i-els-indians,Apartment,1984,2013,Spain,3
"$135,320.00 ",$51.63 ,1,2621,8016,Barcelona,2,el-congres-i-els-indians,Apartment,1990,2007,Spain,1
"$151,800.00 ",$52.76 ,1,2877,8007,Barcelona,1,el-congres-i-els-indians,Apartment,1983,2020,Spain,3
"$313,900.00 ",$150.55 ,1,2085,8002,Barcelona,2,el-congres-i-els-indians,Apartment,1961,2006,Spain,2
"$299,250.00 ",$108.23 ,1,2765,8010,Barcelona,2,el-congres-i-els-indians,Apartment,1949,2014,Spain,3
"$527,800.00 ",$184.16 ,2,2866,8007,Barcelona,2,el-congres-i-els-indians,Apartment,1946,2022,Spain,2
"$734,400.00 ",$374.31 ,2,1962,8016,Barcelona,2,el-congres-i-els-indians,Apartment,1960,2023,Spain,1
"$155,400.00 ",$86.96 ,2,1787,8009,Barcelona,1,el-congres-i-els-indians,Apartment,1969,2018,Spain,3
"$137,250.00 ",$69.07 ,2,1987,8010,Barcelona,1,el-congres-i-els-indians,Apartment,1989,2020,Spain,5
"$186,750.00 ",$76.04 ,2,2456,8015,Barcelona,2,el-congres-i-els-indians,Apartment,1987,2006,Spain,2
"$172,640.00 ",$80.11 ,2,2155,8016,Barcelona,1,el-congres-i-els-indians,Apartment,1970,2006,Spain,4
"$147,680.00 ",$54.17 ,1,2726,8016,Barcelona,1,el-congres-i-els-indians,Apartment,1979,2014,Spain,2
"$136,500.00 ",$50.89 ,1,2682,8005,Barcelona,2,el-congres-i-els-indians,Apartment,1991,2007,Spain,5
"$142,350.00 ",$76.78 ,1,1854,8007,Barcelona,2,el-congres-i-els-indians,Apartment,1966,2011,Spain,1
"$142,350.00 ",$50.64 ,1,2811,8002,Barcelona,2,el-congres-i-els-indians,Apartment,1958,2015,Spain,1
"$79,400.00 ",$46.41 ,1,1711,8013,Barcelona,1,el-congres-i-els-indians,Apartment,1966,2005,Spain,4
"$336,000.00 ",$132.28 ,1,2540,8006,Barcelona,1,el-congres-i-els-indians,Apartment,1999,2006,Spain,2
"$214,650.00 ",$83.29 ,2,2577,8015,Barcelona,2,el-congres-i-els-indians,Apartment,1946,2006,Spain,3
"$310,400.00 ",$138.39 ,2,2243,8009,Barcelona,1,el-congres-i-els-indians,Apartment,1975,2018,Spain,5
"$153,000.00 ",$76.08 ,1,2011,8005,Barcelona,1,el-congres-i-els-indians,Apartment,1995,2013,Spain,5
"$705,600.00 ",$246.11 ,2,2867,8002,Barcelona,1,el-congres-i-els-indians,Apartment,1947,2020,Spain,3
"$289,500.00 ",$185.34 ,2,1562,8005,Barcelona,2,el-congres-i-els-indians,Apartment,1957,2007,Spain,2
"$172,640.00 ",$62.71 ,2,2753,8011,Barcelona,1,el-congres-i-els-indians,Apartment,1999,2017,Spain,4
"$123,500.00 ",$73.56 ,2,1679,8012,Barcelona,2,el-congres-i-els-indians,Apartment,1999,2011,Spain,3
"$142,350.00 ",$89.64 ,1,1588,8002,Barcelona,1,el-congres-i-els-indians,Apartment,1955,2022,Spain,3
"$194,400.00 ",$121.27 ,2,1603,8003,Barcelona,1,el-congres-i-els-indians,Apartment,1976,2014,Spain,3
"$151,700.00 ",$73.71 ,2,2058,8001,Barcelona,2,el-congres-i-els-indians,Apartment,1974,2009,Spain,4
"$79,500.00 ",$45.27 ,2,1756,8002,Barcelona,1,el-congres-i-els-indians,Apartment,1978,2013,Spain,2
"$256,000.00 ",$125.31 ,1,2043,8002,Barcelona,2,el-congres-i-els-indians,Apartment,1989,2012,Spain,4
"$167,200.00 ",$78.17 ,1,2139,8009,Barcelona,2,el-congres-i-els-indians,Apartment,1987,2017,Spain,1
"$161,850.00 ",$62.37 ,2,2595,8009,Barcelona,1,el-congres-i-els-indians,Apartment,1977,2012,Spain,4
"$126,000.00 ",$60.40 ,1,2086,8002,Barcelona,1,el-congres-i-els-indians,Apartment,1990,2008,Spain,3
"$272,090.00 ",$128.10 ,2,2124,8011,Barcelona,2,el-congres-i-els-indians,Apartment,1946,2011,Spain,5
"$91,800.00 ",$34.41 ,2,2668,8010,Barcelona,1,el-congres-i-els-indians,Apartment,2000,2005,Spain,5
"$196,000.00 ",$67.47 ,1,2905,8013,Barcelona,1,el-congres-i-els-indians,Apartment,2001,2014,Spain,2
"$146,200.00 ",$51.52 ,1,2838,8013,Barcelona,2,el-congres-i-els-indians,Apartment,1992,2007,Spain,5
"$170,940.00 ",$62.78 ,2,2723,8011,Barcelona,1,el-congres-i-els-indians,Apartment,1982,2005,Spain,1
"$415,280.00 ",$183.35 ,2,2265,8012,Barcelona,1,el-congres-i-els-indians,Apartment,1970,2013,Spain,1
"$175,380.00 ",$68.70 ,2,2553,8001,Barcelona,1,el-congres-i-els-indians,Apartment,1954,2016,Spain,3
"$675,800.00 ",$240.41 ,1,2811,8015,Barcelona,2,el-congres-i-els-indians,Apartment,1975,2017,Spain,2
"$345,680.00 ",$121.85 ,2,2837,8013,Barcelona,1,el-congres-i-els-indians,Apartment,1967,2009,Spain,2
"$150,500.00 ",$74.91 ,1,2009,8013,Barcelona,2,el-congres-i-els-indians,Apartment,1970,2020,Spain,2
"$229,620.00 ",$109.08 ,2,2105,8013,Barcelona,1,el-congres-i-els-indians,Apartment,1992,2009,Spain,3
"$423,600.00 ",$165.02 ,2,2567,8012,Barcelona,2,el-congres-i-els-indians,Apartment,1997,2007,Spain,4
"$90,750.00 ",$37.84 ,2,2398,8016,Barcelona,1,el-congres-i-els-indians,Apartment,1964,2015,Spain,5
"$227,050.00 ",$82.83 ,1,2741,8014,Barcelona,1,el-congres-i-els-indians,Apartment,1976,2007,Spain,4
"$395,600.00 ",$145.55 ,2,2718,8016,Barcelona,2,el-congres-i-els-indians,Apartment,1964,2020,Spain,3
"$1,969,000.00 ",$857.58 ,1,2296,8003,Barcelona,1,el-congres-i-els-indians,Apartment,1945,2016,Spain,1
"$74,250.00 ",$29.31 ,1,2533,8001,Barcelona,2,el-congres-i-els-indians,Apartment,1974,2012,Spain,1
"$137,800.00 ",$82.91 ,2,1662,8005,Barcelona,1,el-congres-i-els-indians,Apartment,1964,2017,Spain,5
"$226,800.00 ",$88.18 ,1,2572,8003,Barcelona,1,el-congres-i-els-indians,Apartment,1967,2023,Spain,5
"$156,950.00 ",$93.15 ,2,1685,8006,Barcelona,1,el-congres-i-els-indians,Apartment,1993,2014,Spain,2
"$403,200.00 ",$223.63 ,2,1803,8015,Barcelona,1,el-congres-i-els-indians,Apartment,1987,2015,Spain,2
"$246,500.00 ",$90.19 ,2,2733,8004,Barcelona,2,el-congres-i-els-indians,Apartment,1970,2023,Spain,5
"$89,544.00 ",$38.85 ,1,2305,8008,Barcelona,2,el-congres-i-els-indians,Apartment,2002,2013,Spain,4
"$114,000.00 ",$56.24 ,2,2027,8015,Barcelona,1,el-congres-i-els-indians,Apartment,1955,2010,Spain,1
"$99,000.00 ",$41.11 ,1,2408,8016,Barcelona,1,el-congres-i-els-indians,Apartment,1993,2011,Spain,4
"$415,280.00 ",$178.69 ,1,2324,8009,Barcelona,1,el-congres-i-els-indians,Apartment,1949,2009,Spain,3
"$132,500.00 ",$81.29 ,2,1630,8004,Barcelona,2,el-congres-i-els-indians,Apartment,1995,2012,Spain,5
"$83,370.00 ",$29.52 ,2,2824,8004,Barcelona,2,el-congres-i-els-indians,Apartment,1986,2013,Spain,5
"$237,600.00 ",$101.41 ,1,2343,8006,Barcelona,2,el-congres-i-els-indians,Apartment,1979,2023,Spain,2
"$258,560.00 ",$88.52 ,1,2921,8005,Barcelona,1,el-congres-i-els-indians,Apartment,1956,2016,Spain,4
"$199,200.00 ",$101.22 ,2,1968,8008,Barcelona,1,el-congres-i-els-indians,Apartment,1946,2020,Spain,1
"$79,400.00 ",$49.63 ,2,1600,8013,Barcelona,1,el-congres-i-els-indians,Apartment,2002,2019,Spain,4
"$198,400.00 ",$73.97 ,2,2682,8014,Barcelona,1,el-congres-i-els-indians,Apartment,1967,2017,Spain,2
"$399,050.00 ",$242.14 ,2,1648,8014,Barcelona,1,el-congres-i-els-indians,Apartment,1972,2016,Spain,5
"$225,600.00 ",$77.02 ,1,2929,8006,Barcelona,1,el-congres-i-els-indians,Apartment,1967,2011,Spain,4
"$234,900.00 ",$110.65 ,1,2123,8005,Barcelona,2,el-congres-i-els-indians,Apartment,1965,2015,Spain,3
"$146,200.00 ",$73.28 ,2,1995,8009,Barcelona,2,el-congres-i-els-indians,Apartment,1996,2017,Spain,1
"$347,000.00 ",$174.20 ,2,1992,8009,Barcelona,2,el-congres-i-els-indians,Apartment,1961,2006,Spain,4
"$209,100.00 ",$71.83 ,2,2911,8007,Barcelona,1,el-congres-i-els-indians,Apartment,1961,2008,Spain,4
"$211,250.00 ",$128.26 ,1,1647,8009,Barcelona,1,el-congres-i-els-indians,Apartment,1960,2021,Spain,1
"$142,350.00 ",$80.70 ,2,1764,8009,Barcelona,2,el-congres-i-els-indians,Apartment,1987,2019,Spain,2
"$239,200.00 ",$158.41 ,1,1510,8011,Barcelona,2,el-congres-i-els-indians,Apartment,1948,2023,Spain,3
"$170,400.00 ",$74.18 ,2,2297,8016,Barcelona,2,el-congres-i-els-indians,Apartment,1962,2018,Spain,4
"$222,600.00 ",$96.87 ,2,2298,8010,Barcelona,2,el-congres-i-els-indians,Apartment,1961,2015,Spain,1
"$172,640.00 ",$86.58 ,1,1994,8010,Barcelona,1,el-congres-i-els-indians,Apartment,2000,2006,Spain,4
"$198,240.00 ",$119.71 ,1,1656,8009,Barcelona,1,el-congres-i-els-indians,Apartment,1985,2014,Spain,1
"$157,500.00 ",$67.86 ,2,2321,8010,Barcelona,2,el-congres-i-els-indians,Apartment,1980,2022,Spain,5
"$136,500.00 ",$56.24 ,2,2427,8011,Barcelona,2,el-congres-i-els-indians,Apartment,2000,2014,Spain,2
"$136,500.00 ",$73.35 ,1,1861,8006,Barcelona,1,el-congres-i-els-indians,Apartment,1993,2016,Spain,3
"$165,750.00 ",$85.35 ,2,1942,8001,Barcelona,1,el-congres-i-els-indians,Apartment,1986,2006,Spain,1
"$144,050.00 ",$50.00 ,2,2881,8014,Barcelona,2,el-congres-i-els-indians,Apartment,2002,2020,Spain,5
"$151,200.00 ",$71.02 ,2,2129,8007,Barcelona,1,el-congres-i-els-indians,Apartment,1955,2018,Spain,1
"$137,350.00 ",$71.69 ,1,1916,8008,Barcelona,2,el-congres-i-els-indians,Apartment,1994,2009,Spain,4
"$144,000.00 ",$50.69 ,1,2841,8008,Barcelona,2,el-congres-i-els-indians,Apartment,1993,2009,Spain,5
"$165,110.00 ",$59.71 ,1,2765,8005,Barcelona,1,el-congres-i-els-indians,Apartment,1987,2023,Spain,4
"$176,400.00 ",$111.86 ,2,1577,8007,Barcelona,1,el-congres-i-els-indians,Apartment,1981,2015,Spain,4
"$390,550.00 ",$134.35 ,2,2907,8008,Barcelona,1,el-congres-i-els-indians,Apartment,1955,2023,Spain,3
"$123,500.00 ",$56.32 ,1,2193,8015,Barcelona,1,el-congres-i-els-indians,Apartment,1955,2014,Spain,5
"$404,700.00 ",$175.12 ,2,2311,8002,Barcelona,2,el-congres-i-els-indians,Apartment,1974,2006,Spain,5
"$96,250.00 ",$51.83 ,1,1857,8009,Barcelona,1,el-congres-i-els-indians,Apartment,1959,2023,Spain,2
"$130,200.00 ",$70.80 ,2,1839,8016,Barcelona,1,el-congres-i-els-indians,Apartment,1973,2010,Spain,5
"$135,320.00 ",$88.39 ,2,1531,8002,Barcelona,2,el-congres-i-els-indians,Apartment,1945,2020,Spain,4
"$151,200.00 ",$98.44 ,2,1536,8011,Barcelona,1,el-congres-i-els-indians,Apartment,2002,2016,Spain,5
"$135,200.00 ",$49.52 ,1,2730,8008,Barcelona,2,el-congres-i-els-indians,Apartment,1966,2016,Spain,3
"$258,560.00 ",$87.20 ,1,2965,8004,Barcelona,1,el-congres-i-els-indians,Apartment,1991,2011,Spain,3
"$153,000.00 ",$61.77 ,2,2477,8012,Barcelona,2,el-congres-i-els-indians,Apartment,1956,2022,Spain,1
"$172,200.00 ",$74.22 ,2,2320,8008,Barcelona,2,el-congres-i-els-indians,Apartment,1946,2009,Spain,4
"$87,500.00 ",$48.94 ,1,1788,8014,Barcelona,2,el-congres-i-els-indians,Apartment,1967,2010,Spain,3
"$151,200.00 ",$79.75 ,2,1896,8013,Barcelona,2,el-congres-i-els-indians,Apartment,1985,2012,Spain,5
"$187,500.00 ",$92.73 ,2,2022,8007,Barcelona,2,el-congres-i-els-indians,Apartment,1971,2012,Spain,4
"$284,200.00 ",$112.07 ,2,2536,8004,Barcelona,1,el-congres-i-els-indians,Apartment,1996,2023,Spain,4
"$180,940.00 ",$64.00 ,1,2827,8013,Barcelona,1,el-congres-i-els-indians,Apartment,2001,2019,Spain,4
"$128,700.00 ",$50.43 ,2,2552,8014,Barcelona,1,el-congres-i-els-indians,Apartment,1953,2020,Spain,1
"$134,400.00 ",$77.51 ,2,1734,8009,Barcelona,1,el-congres-i-els-indians,Apartment,1960,2021,Spain,5
"$119,350.00 ",$54.60 ,1,2186,8011,Barcelona,1,la-trinitat-vella,Apartment,1981,2018,Spain,2
"$183,960.00 ",$122.64 ,2,1500,8007,Barcelona,1,la-trinitat-vella,Apartment,1953,2006,Spain,1
"$90,890.00 ",$45.74 ,2,1987,8007,Barcelona,2,la-trinitat-vella,Apartment,1985,2015,Spain,5
"$275,080.00 ",$113.90 ,2,2415,8010,Barcelona,1,la-trinitat-vella,Apartment,1982,2011,Spain,1
"$180,000.00 ",$115.68 ,2,1556,8012,Barcelona,2,la-trinitat-vella,Apartment,1968,2008,Spain,4
"$175,200.00 ",$105.80 ,2,1656,8008,Barcelona,2,la-trinitat-vella,Apartment,1947,2018,Spain,1
"$314,160.00 ",$153.40 ,1,2048,8002,Barcelona,1,la-trinitat-vella,Apartment,1992,2007,Spain,5
"$103,740.00 ",$46.96 ,2,2209,8010,Barcelona,1,la-trinitat-vella,Apartment,1962,2005,Spain,5
"$112,500.00 ",$43.00 ,2,2616,8005,Barcelona,2,la-trinitat-vella,Apartment,1969,2021,Spain,3
"$79,350.00 ",$26.64 ,2,2979,8011,Barcelona,1,la-trinitat-vella,Apartment,1964,2007,Spain,2
"$55,800.00 ",$23.14 ,1,2411,8007,Barcelona,2,la-trinitat-vella,Apartment,1991,2006,Spain,3
"$47,500.00 ",$19.24 ,1,2469,8009,Barcelona,2,la-trinitat-vella,Apartment,1984,2011,Spain,2
"$64,900.00 ",$24.17 ,2,2685,8006,Barcelona,2,la-trinitat-vella,Apartment,1998,2006,Spain,1
"$59,670.00 ",$29.52 ,2,2021,8012,Barcelona,1,la-trinitat-vella,Apartment,1981,2016,Spain,1
"$45,600.00 ",$17.36 ,2,2626,8006,Barcelona,1,la-trinitat-vella,Apartment,1952,2011,Spain,2
"$118,930.00 ",$46.88 ,2,2537,8006,Barcelona,1,la-trinitat-vella,Apartment,1997,2020,Spain,3
"$205,350.00 ",$133.95 ,2,1533,8004,Barcelona,2,la-trinitat-vella,Apartment,1997,2016,Spain,2
"$30,000.00 ",$19.95 ,1,1504,8012,Barcelona,1,la-trinitat-vella,Apartment,1987,2021,Spain,4
"$79,300.00 ",$30.74 ,2,2580,8001,Barcelona,2,la-trinitat-vella,Apartment,1947,2013,Spain,1
"$74,880.00 ",$43.43 ,2,1724,8005,Barcelona,2,la-trinitat-vella,Apartment,1978,2022,Spain,1
"$44,550.00 ",$18.70 ,1,2382,8011,Barcelona,1,la-trinitat-vella,Apartment,1976,2017,Spain,5
"$55,200.00 ",$23.39 ,2,2360,8007,Barcelona,2,la-trinitat-vella,Apartment,2002,2017,Spain,4
"$77,520.00 ",$28.37 ,1,2732,8008,Barcelona,2,la-trinitat-vella,Apartment,1963,2020,Spain,2
"$54,288.00 ",$22.01 ,2,2467,8007,Barcelona,2,la-trinitat-vella,Apartment,1953,2013,Spain,3
